tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20241001225645,2024-10-01 22:56:45.266586,49,13.467821110511697,13.714752,Empty,89.53258,-177.04733,-3.351099328358209e-07,7.650156472316437e-08,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_49.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_49
20241001225656,2024-10-01 22:56:56.706926,50,,0.9306,Empty,85.23971,-178.55313,-2.59249e-07,7.233180489936598e-10,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_50.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_50
20241001225701,2024-10-01 22:57:01.062411,51,,0.929627,Empty,76.37205,-178.55313,-2.52097e-07,7.085901495223582e-11,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_51.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_51
20241001225705,2024-10-01 22:57:05.463452,52,,0.929222,Empty,65.68029,-178.55313,-2.63723e-07,9.196743989043123e-10,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_52.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_52
20241001225709,2024-10-01 22:57:09.857116,53,,0.929702,Empty,56.41207,-178.55313,-2.92887e-07,1.7879432317609979e-09,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_53.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_53
20241001225714,2024-10-01 22:57:14.251098,54,,0.929639,Empty,45.94735,-178.55313,-3.384e-07,2.6316230733142582e-09,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_54.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_54
20241001225718,2024-10-01 22:57:18.644584,55,,0.92972,Empty,36.64604,-178.55313,-4.01133e-07,3.508184858299225e-09,,,6,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_55.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_55
20241001225732,2024-10-01 22:57:32.482161,56,13.09278317512898,13.309871,Empty,88.23133,-178.55313,-2.796617384615385e-07,5.930819544698482e-08,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_56.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_56
20241001225737,2024-10-01 22:57:37.723113,57,,0.929474,Empty,81.8682,-178.55313,-2.2194900000000002e-07,4.452516142587247e-10,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_57.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_57
20241001225742,2024-10-01 22:57:42.080545,58,,0.930178,Empty,73.50798,-178.55313,-2.22442e-07,3.1396815125104547e-10,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_58.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_58
20241001225746,2024-10-01 22:57:46.479660,59,,0.92973,Empty,62.4075,-178.55313,-2.3808200000000005e-07,1.0614499517169876e-09,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_59.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_59
20241001225750,2024-10-01 22:57:50.873287,60,,0.929252,Empty,53.63948,-178.55313,-2.67407e-07,1.6940368945214855e-09,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_60.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_60
20241001225755,2024-10-01 22:57:55.271050,61,,0.929909,Empty,42.95283,-178.55313,-3.09933e-07,2.4366413359376483e-09,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_61.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_61
20241001225759,2024-10-01 22:57:59.663151,62,,0.929566,Empty,33.84364,-178.55313,-3.65185e-07,3.049600793546591e-09,,,6,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_62.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_62
20241001225814,2024-10-01 22:58:14.430811,63,13.937313575205987,14.241407,Empty,89.69199,-178.55313,-2.464024100719425e-07,5.7251692439413214e-08,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_63.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_63
20241001225819,2024-10-01 22:58:19.834891,64,,0.929733,Empty,83.45923,-166.10559,-1.884891e-07,3.8882681234709247e-10,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_64.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_64
20241001225824,2024-10-01 22:58:24.445741,65,,0.929545,Empty,73.8031,-145.72103,-1.86389e-07,5.705786536490855e-11,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_65.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_65
20241001225829,2024-10-01 22:58:29.082981,66,,0.929252,Empty,65.31495,-129.01798,-1.94464e-07,3.21270602452199e-10,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_66.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_66
20241001225833,2024-10-01 22:58:33.732188,67,,0.929906,Empty,55.12348,-108.09563,-2.1357780000000002e-07,1.0930003476669143e-09,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_67.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_67
20241001230437,2024-10-01 23:04:37.468751,68,,0.929272,Empty,78.98125,0.0,-4.91247e-08,1.7225855566560348e-10,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_68.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_68
20241001230442,2024-10-01 23:04:42.120476,69,,0.91431,Empty,70.93697,0.0,-6.10337e-08,3.060379224867401e-10,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_69.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_69
20241001230446,2024-10-01 23:04:46.765515,70,,0.929678,Empty,60.97878,0.0,-8.054940000000001e-08,8.542598199611169e-10,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_70.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_70
20241001230451,2024-10-01 23:04:51.426456,71,,0.930029,Empty,51.3132,0.0,-1.220075e-07,1.7471541574801035e-09,,,4,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_71.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_71
20241001230456,2024-10-01 23:04:56.031479,72,,0.944543,Empty,43.1756,0.0,-1.975543e-07,3.166956269038145e-09,,,5,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_72.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_72
20241001230500,2024-10-01 23:05:00.415002,73,,0.931594,Empty,33.55363,0.0,-3.48331e-07,1.1450906907315236e-08,,,6,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_73.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_73
20241001230516,2024-10-01 23:05:16.938817,74,15.61565584400805,15.990919000000002,Empty,84.61928,0.0,-1.0916085064102569e-07,9.63438837804053e-08,,,0,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_74.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_74
20241001230529,2024-10-01 23:05:29.907693,75,,0.930087,Empty,86.62246,-29.45502,-2.97382e-08,1.6678129391510843e-11,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_75.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_75
20241001230534,2024-10-01 23:05:34.520951,76,,0.929207,Empty,83.55308,-29.45502,-3.20347e-08,9.62788138688884e-11,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_76.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_76
20241001230539,2024-10-01 23:05:39.163593,77,,0.929209,Empty,73.81629,-29.45502,-3.8104e-08,2.1717826778939108e-10,,,3,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_77.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_77
20241001230543,2024-10-01 23:05:43.812162,78,,0.929159,Empty,64.5242,-29.45502,-4.59943e-08,2.467006485601537e-10,,,4,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_78.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_78
20241001230548,2024-10-01 23:05:48.464634,79,,0.929843,Empty,54.5741,-29.45502,-6.092690000000002e-08,5.834280504055347e-10,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_79.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_79
20241001230553,2024-10-01 23:05:53.113104,80,,0.92946,Empty,46.17972,-29.45502,-8.9321e-08,1.0678160890340622e-09,,,6,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_80.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_80
20241001230606,2024-10-01 23:06:06.219514,81,12.317494840746916,12.581578,Empty,84.27834,-29.45502,-4.535286504065041e-08,2.0466338115009328e-08,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_81.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_81
20241001231036,2024-10-01 23:10:36.646544,82,,0.92703,Empty,79.03706,0.0,-9.02385e-09,1.2969830376685442e-11,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_82.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_82
20241001231041,2024-10-01 23:10:41.532604,83,,0.935052,Empty,69.40487,0.0,-1.1523679999999998e-08,3.128622060907941e-11,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_83.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_83
20241001231046,2024-10-01 23:10:46.384798,84,,0.929565,Empty,59.87705,0.0,-1.406671e-08,6.076425676333077e-11,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241001_84.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241001_84
