tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20241003174822,2024-10-03 17:48:22.476647,66,10.758055969090336,11.038593,SDSSg,76.13655,-89.06127,-2.059237429906542e-06,1.0587643383233992e-06,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_66.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_66
20241003174837,2024-10-03 17:48:37.620839,67,1.0,0.92947,SDSSg,75.78577,-58.69435,-1.06627e-06,5.009864530104581e-07,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_67.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_67
20241003174841,2024-10-03 17:48:41.667785,68,1.0,0.929897,SDSSg,65.27295,-58.69435,-3.9792e-07,5.278029935496771e-09,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_68.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_68
20241003174845,2024-10-03 17:48:45.716296,69,1.0,0.929604,SDSSg,54.81173,-58.69435,-3.44975e-06,3.950290856380073e-07,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_69.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_69
20241003174849,2024-10-03 17:48:49.758167,70,1.0,0.930121,SDSSg,44.81131,-58.69435,-7.703900000000001e-06,1.4526106842509468e-07,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_70.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_70
20241003174853,2024-10-03 17:48:53.809547,71,1.0,0.929416,SDSSg,34.3023,-58.69435,-4.9970100000000005e-06,3.786853032532422e-07,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_71.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_71
20241003174905,2024-10-03 17:49:05.466375,72,10.363309877854457,10.515478,SDSSg,73.09568,-58.69435,-3.898285932038835e-06,2.7071574095420406e-06,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_72.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_72
20241003174921,2024-10-03 17:49:21.660689,73,1.0,0.929213,SDSSg,74.79489,-28.33133,-1.3193900000000002e-06,3.591360868807255e-07,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_73.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_73
20241003174925,2024-10-03 17:49:25.698872,74,1.0,0.93106,SDSSg,64.31584,-28.33133,-6.825140000000001e-06,6.268217804129018e-07,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_74.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_74
20241003174929,2024-10-03 17:49:29.752124,75,1.0,0.929533,SDSSg,54.34927,-28.33133,-1.056418e-05,1.6314934140228696e-07,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_75.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_75
20241003174933,2024-10-03 17:49:33.808652,76,1.0,0.929598,SDSSg,43.88546,-28.33133,-4.58467e-06,6.367671867331105e-07,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_76.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_76
20241003174937,2024-10-03 17:49:37.862652,77,1.0,0.931025,SDSSg,33.43729,-28.33133,-3.4404e-07,1.1568422537234717e-08,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_77.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_77
20241003174949,2024-10-03 17:49:49.861308,78,10.591623361058264,10.733234,SDSSg,70.80805,-28.33133,-5.086167199999999e-06,3.788349821459109e-06,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_78.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_78
20241003175006,2024-10-03 17:50:06.186013,79,1.0,0.929685,SDSSg,76.53444,2.07294,-2.93259e-06,9.586988791586229e-07,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_79.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_79
20241003175010,2024-10-03 17:50:10.236892,80,1.0,0.929222,SDSSg,66.33884,2.07294,-4.19611e-06,5.123817101536705e-07,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_80.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_80
20241003175014,2024-10-03 17:50:14.290045,81,1.0,0.929223,SDSSg,53.13737,2.07294,-8.300419999999999e-06,4.9257320268159446e-08,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_81.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_81
20241003175018,2024-10-03 17:50:18.335930,82,1.0,0.929443,SDSSg,42.74676,2.07294,-4.573739999999999e-06,5.161175335134429e-07,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_82.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_82
20241003175022,2024-10-03 17:50:22.379146,83,1.0,0.930033,SDSSg,32.38084,2.07294,-2.5105e-07,4.7622310947706017e-08,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_83.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_83
20241003175034,2024-10-03 17:50:34.994600,84,10.950239422869936,11.143731,SDSSg,72.37156,2.07294,-3.89144033944954e-06,2.8973283557027047e-06,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_84.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_84
20241003175550,2024-10-03 17:55:50.084367,85,1.0,0.929471,SDSSg,77.84125,0.0,-6.7073300000000005e-06,1.1746583588856806e-06,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_85.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_85
20241003175554,2024-10-03 17:55:54.140445,86,1.0,0.931043,SDSSg,67.58421,0.0,-6.5844e-07,1.2361537283040485e-07,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_86.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_86
