tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20241002225419,2024-10-02 22:54:19.418361,14,,0.929858,SDSSg,36.02591,-30.31065,-4.285677e-07,1.7848321686085777e-08,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_14.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_14
20241002225431,2024-10-02 22:54:31.412161,15,10.59173861560916,10.729356,SDSSg,76.86867,-30.31065,-2.548727504761905e-07,1.0378756069223153e-07,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_15.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_15
20241002225446,2024-10-02 22:54:46.963264,16,,0.930154,SDSSg,76.75492,-60.17514,-1.257324e-07,1.0763279425899882e-09,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_16.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_16
20241002225451,2024-10-02 22:54:51.022153,17,,0.931058,SDSSg,67.40512,-60.17514,-1.397887e-07,1.359789325594221e-09,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_17.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_17
20241002225455,2024-10-02 22:54:55.065614,18,,0.931139,SDSSg,57.47728,-60.17514,-1.616268e-07,2.441699850513981e-09,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_18.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_18
20241002225459,2024-10-02 22:54:59.116162,19,,0.930546,SDSSg,47.58069,-60.17514,-1.9951130000000002e-07,4.225756998456015e-09,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_19.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_19
20241002225503,2024-10-02 22:55:03.166171,20,,0.929782,SDSSg,38.30408,-60.17514,-2.660237e-07,7.52096290444248e-09,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_20.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_20
20241002225515,2024-10-02 22:55:15.267934,21,10.692497487151304,10.836333,SDSSg,73.35634,-60.17514,-1.7783641415094341e-07,5.3249829921353774e-08,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_21.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_21
20241002225530,2024-10-02 22:55:30.605952,22,,0.930195,SDSSg,75.63489,-89.9143,-1.015391e-07,5.057154239293087e-10,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_22.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_22
20241002225534,2024-10-02 22:55:34.654688,23,,0.930154,SDSSg,65.6886,-89.9143,-1.079667e-07,6.269279145164922e-10,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_23.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_23
20241002225538,2024-10-02 22:55:38.706263,24,,0.93078,SDSSg,56.11908,-89.9143,-1.1810330000000001e-07,1.0753677557003472e-09,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_24.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_24
20241002225542,2024-10-02 22:55:42.757711,25,,0.929941,SDSSg,46.14435,-89.9143,-1.347394e-07,1.8255859990698886e-09,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_25.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_25
20241002225546,2024-10-02 22:55:46.808244,26,,0.930158,SDSSg,36.24609,-89.9143,-1.6277339999999997e-07,3.0815083060086043e-09,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_26.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_26
20241002225559,2024-10-02 22:55:59.074184,27,10.51740410241786,10.722582,SDSSg,73.49586,-89.9143,-1.228393428571429e-07,2.4607069600695985e-08,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_27.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_27
20241002225614,2024-10-02 22:56:14.661730,28,,0.929722,SDSSg,75.71815,-119.68739,-8.320340000000004e-08,2.2030306398232438e-10,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_28.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_28
20241002225618,2024-10-02 22:56:18.712239,29,,0.929577,SDSSg,66.14131,-119.68739,-8.63232e-08,3.4979531157521376e-10,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_29.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_29
20241002225622,2024-10-02 22:56:22.762478,30,,0.929535,SDSSg,56.24876,-119.68739,-9.16496e-08,5.56938991272832e-10,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_30.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_30
20241002225626,2024-10-02 22:56:26.811784,31,,0.929227,SDSSg,46.32351,-119.68739,-1.002984e-07,9.447732214664003e-10,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_31.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_31
20241002225630,2024-10-02 22:56:30.869884,32,,0.929841,SDSSg,36.87475,-119.68739,-1.144962e-07,1.52902706320065e-09,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_32.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_32
20241002225643,2024-10-02 22:56:43.271830,33,10.771399869192678,10.930171,SDSSg,73.63964,-119.68739,-9.20232e-08,1.348321006974451e-08,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_33.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_33
20241002225658,2024-10-02 22:56:58.500559,34,,0.929289,SDSSg,75.57482,-149.62203,-7.1818e-08,1.695146011410235e-10,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_34.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_34
20241002225702,2024-10-02 22:57:02.550274,35,,0.92983,SDSSg,65.9793,-149.6221,-7.458479999999999e-08,3.2595975211672857e-10,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_35.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_35
20241002225706,2024-10-02 22:57:06.606567,36,,0.935198,SDSSg,56.08439,-149.6221,-7.96842e-08,5.487846207757655e-10,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_36.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_36
20241002225710,2024-10-02 22:57:10.653873,37,,0.929435,SDSSg,46.15365,-149.6221,-8.7491e-08,8.10305744765517e-10,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_37.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_37
20241002225714,2024-10-02 22:57:14.705361,38,,0.930166,SDSSg,36.63818,-149.6221,-9.83149e-08,1.0413311144876047e-09,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_38.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_38
20241002225727,2024-10-02 22:57:27.214129,39,10.809234212862588,11.032565000000002,SDSSg,74.16119,-149.6221,-7.960108055555558e-08,1.1431535826213852e-08,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_39.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_39
20241002225742,2024-10-02 22:57:42.467726,40,,0.92947,SDSSg,75.2675,-179.18934,-6.24854e-08,3.7615294761572757e-10,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_40.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_40
20241002225746,2024-10-02 22:57:46.518180,41,,0.929743,SDSSg,65.75485,-179.18934,-6.56713e-08,3.4464679020701783e-10,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_41.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_41
20241002225750,2024-10-02 22:57:50.568477,42,,0.929549,SDSSg,55.90309,-179.18934,-7.097830000000003e-08,5.576529476296183e-10,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_42.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_42
20241002225754,2024-10-02 22:57:54.618180,43,,0.929211,SDSSg,46.06826,-179.18934,-7.85413e-08,7.50312741461851e-10,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_43.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_43
20241002225758,2024-10-02 22:57:58.669415,44,,0.930416,SDSSg,36.13798,-179.18934,-8.761450000000003e-08,7.730138743903639e-10,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_44.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_44
20241002225810,2024-10-02 22:58:10.971181,45,10.625359965251064,10.828864,SDSSg,73.87408,-179.18934,-7.095365e-08,1.0568594930248288e-08,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_45.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_45
20241002225822,2024-10-02 22:58:22.444668,46,,0.929972,SDSSg,75.39383,-179.881,-5.4455100000000006e-08,1.2117710179732814e-10,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_46.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_46
20241002225826,2024-10-02 22:58:26.495662,47,,0.929987,SDSSg,65.4515,-179.881,-5.6703e-08,2.7710395161382976e-10,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_47.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_47
20241002225830,2024-10-02 22:58:30.549462,48,,0.929889,SDSSg,55.91499,-179.881,-6.097080000000001e-08,4.614673986318009e-10,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_48.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_48
20241002225834,2024-10-02 22:58:34.600225,49,,0.929398,SDSSg,45.99668,-179.881,-6.72294e-08,6.113022493006201e-10,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_49.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_49
20241002225838,2024-10-02 22:58:38.652157,50,,0.930138,SDSSg,36.18685,-179.881,-7.44349e-08,6.12359445097404e-10,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_50.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_50
20241002225850,2024-10-02 22:58:50.952745,51,10.64571575521484,10.829634,SDSSg,73.08645,179.881,-6.094330754716983e-08,8.579033315696461e-09,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_51.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_51
20241002225900,2024-10-02 22:59:00.945276,52,,0.929402,SDSSg,79.03317,-179.881,-4.69165e-08,5.1639616574875016e-11,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_52.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_52
20241002225904,2024-10-02 22:59:04.996776,53,,0.929323,SDSSg,69.60081,-179.881,-4.83668e-08,1.9864329840193502e-10,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_53.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_53
20241002225909,2024-10-02 22:59:09.049545,54,,0.930798,SDSSg,59.6475,-179.881,-5.14722e-08,3.488761384789736e-10,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_54.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_54
20241002225913,2024-10-02 22:59:13.101632,55,,0.929921,SDSSg,49.67208,-179.881,-5.62416e-08,4.73773194682856e-10,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_55.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_55
20241002225917,2024-10-02 22:59:17.153036,56,,0.929285,SDSSg,39.73791,-179.881,-6.209420000000001e-08,5.036168781921425e-10,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_56.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_56
20241002225928,2024-10-02 22:59:28.321262,57,9.574009537265056,9.692074,SDSSg,69.80772,179.881,-5.2310931578947376e-08,6.4016345133224114e-09,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_57.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_57
20241002225945,2024-10-02 22:59:45.094235,58,,0.930015,SDSSg,76.21591,-150.87715,-3.88382e-08,1.1224241622488407e-10,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_58.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_58
20241002225949,2024-10-02 22:59:49.147834,59,,0.93024,SDSSg,66.28876,-150.87715,-4.02161e-08,1.7041798613996002e-10,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_59.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_59
20241002225953,2024-10-02 22:59:53.199863,60,,0.929331,SDSSg,57.01115,-150.87715,-4.25602e-08,2.644313899672277e-10,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_60.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_60
20241002225957,2024-10-02 22:59:57.251623,61,,0.930004,SDSSg,47.08834,-150.87715,-4.6302e-08,3.798578681559727e-10,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_61.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_61
20241002230001,2024-10-02 23:00:01.301980,62,,0.929956,SDSSg,37.13869,-150.87715,-5.120190000000001e-08,4.4378315650777007e-10,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_62.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_62
20241002230013,2024-10-02 23:00:13.904782,63,10.924010216637493,11.128379,SDSSg,74.94981,-150.87715,-4.193251009174312e-08,5.634024835135684e-09,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_63.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_63
20241002230029,2024-10-02 23:00:29.214648,64,,0.931066,SDSSg,77.77515,-121.71306,-3.24993e-08,7.991501736219497e-11,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_64.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_64
20241002230033,2024-10-02 23:00:33.269364,65,,0.930618,SDSSg,67.74972,-121.71299,-3.37625e-08,1.30638623691464e-10,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_65.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_65
20241002230037,2024-10-02 23:00:37.323281,66,,0.931007,SDSSg,58.2399,-121.71299,-3.5500000000000013e-08,1.9598214204360582e-10,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_66.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_66
20241002230041,2024-10-02 23:00:41.377410,67,,0.929301,SDSSg,45.71162,-121.71299,-3.85221e-08,3.5113087303739005e-10,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_67.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_67
20241002230045,2024-10-02 23:00:45.429189,68,,0.929551,SDSSg,35.73772,-121.71299,-4.3386e-08,5.112615768860397e-10,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_68.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_68
20241002230057,2024-10-02 23:00:57.910254,69,10.76658213231338,10.941864,SDSSg,74.87487,-121.71299,-3.542169906542056e-08,4.821638986386875e-09,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_69.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_69
20241002230113,2024-10-02 23:01:13.242411,70,,0.929384,SDSSg,77.70494,-91.93372,-2.9227400000000013e-08,1.3800376806449888e-10,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_70.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_70
20241002230117,2024-10-02 23:01:17.295107,71,,0.930382,SDSSg,67.86225,-91.93372,-3.07422e-08,1.9174816817899463e-10,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_71.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_71
20241002230121,2024-10-02 23:01:21.346271,72,,0.929231,SDSSg,55.32627,-91.93372,-3.3346e-08,2.646401330108497e-10,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_72.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_72
20241002230125,2024-10-02 23:01:25.398157,73,,0.929562,SDSSg,45.63431,-91.93372,-3.76607e-08,4.825509403161491e-10,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_73.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_73
20241002230129,2024-10-02 23:01:29.455771,74,,0.929726,SDSSg,35.6223,-91.93372,-4.52064e-08,8.356407362018682e-10,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_74.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_74
20241002230141,2024-10-02 23:01:41.863366,75,10.781769374325249,10.93028,SDSSg,75.91103,-91.93372,-3.406316822429906e-08,6.619815332017831e-09,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_75.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_75
20241002230156,2024-10-02 23:01:56.537904,76,,0.92959,SDSSg,75.13622,-62.54869,-2.8091500000000004e-08,2.9247675121280994e-10,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_76.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_76
20241002230200,2024-10-02 23:02:00.590658,77,,0.929535,SDSSg,65.01778,-62.54869,-3.08345e-08,1.9847480948472936e-10,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_77.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_77
20241002230204,2024-10-02 23:02:04.643508,78,,0.929546,SDSSg,54.89842,-62.54869,-3.4632599999999995e-08,4.3617730339851477e-10,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_78.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_78
20241002230208,2024-10-02 23:02:08.701019,79,,0.929731,SDSSg,45.249,-62.54869,-4.18434e-08,8.39292702220148e-10,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_79.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_79
20241002230212,2024-10-02 23:02:12.753160,80,,0.929411,SDSSg,35.28761,-62.54869,-5.54065e-08,1.6161875045922123e-09,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_80.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_80
20241002230225,2024-10-02 23:02:25.056623,81,10.683293236045738,10.827423,SDSSg,73.10597,-62.54869,-3.7530365094339624e-08,1.0614461579480713e-08,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_81.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_81
20241002230240,2024-10-02 23:02:40.934819,82,,0.929639,SDSSg,76.54603,-33.3721,-2.67251e-08,3.3915555428151324e-10,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_82.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_82
20241002230244,2024-10-02 23:02:44.988119,83,,0.93079,SDSSg,66.43361,-33.3721,-2.94623e-08,1.9739556732611776e-10,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241002_83.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241002_83
