tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20240930225902,2024-09-30 22:59:02.686765,13,,0.929976,Empty,-78.29,-29.54582,-3.244561e-08,3.2599757805848797e-10,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_13.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_13
20240930230537,2024-09-30 23:05:37.548306,14,,0.931509,Empty,83.46617,0.0,-1.5923527999999996e-08,1.8625660686268263e-11,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_14.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_14
20240930230542,2024-09-30 23:05:42.353145,15,,0.913058,Empty,74.30109,0.0,-1.7504902e-08,3.401912044718354e-11,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_15.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_15
20240930230547,2024-09-30 23:05:47.136276,16,,0.929166,Empty,65.16324,0.0,-2.0398374000000002e-08,4.222546700748228e-11,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_16.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_16
20240930230551,2024-09-30 23:05:51.799527,17,,0.929739,Empty,56.05817,0.0,-2.429084e-08,1.1252456798406224e-10,,,4,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_17.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_17
20240930230556,2024-09-30 23:05:56.472785,18,,0.929193,Empty,47.66105,0.0,-3.0583989999999995e-08,1.7417617776263206e-10,,,5,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_18.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_18
20240930230601,2024-09-30 23:06:01.120913,19,,0.92932,Empty,38.49559,0.0,-4.060564e-08,3.126363165084949e-10,,,6,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_19.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_19
20240930230614,2024-09-30 23:06:14.816359,20,12.8761025,13.128359,Empty,88.80839,0.0,-2.232527078125e-08,8.926217198109945e-09,,,0,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_20.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_20
20240930230629,2024-09-30 23:06:29.635821,21,,0.929157,Empty,81.41259,-30.0448,-1.1177536000000002e-08,2.1682124065690595e-11,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_21.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_21
20240930230634,2024-09-30 23:06:34.452435,22,,0.919601,Empty,71.95941,-30.0448,-1.0426846e-08,4.9305243980737106e-11,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_22.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_22
20240930230846,2024-09-30 23:08:46.315485,23,,0.919899,Empty,83.03168,0.0,-7.658822999999999e-09,5.958291785403124e-12,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_23.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_23
20240930230851,2024-09-30 23:08:51.127042,24,,0.914712,Empty,74.26282,0.0,-8.985677000000001e-09,2.828467996990604e-11,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_24.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_24
20240930230855,2024-09-30 23:08:55.903800,25,,0.92947,Empty,65.48588,0.0,-1.0754141e-08,2.92484476340195e-11,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_25.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_25
20240930230900,2024-09-30 23:09:00.691247,26,,0.930177,Empty,57.23652,0.0,-1.2577736e-08,2.665637042059568e-11,,,4,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_26.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_26
20240930230905,2024-09-30 23:09:05.508178,27,,0.920307,Empty,48.22781,0.0,-1.4830714e-08,3.9973926552191355e-11,,,5,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_27.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_27
20240930230910,2024-09-30 23:09:10.284975,28,,0.929948,Empty,38.94495,0.0,-1.8245821000000012e-08,7.793881118544223e-11,,,6,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_28.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_28
20240930230923,2024-09-30 23:09:23.882554,29,12.7637625,12.986102,Empty,87.70071,0.0,-1.0978005590551181e-08,3.896470480748082e-09,,,0,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_29.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_29
20240930230938,2024-09-30 23:09:38.624596,30,,0.921907,Empty,80.16326,29.00681,-7.0462219999999995e-09,3.307617444626863e-11,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_30.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_30
20240930230943,2024-09-30 23:09:43.439743,31,,0.91976,Empty,70.96869,29.00681,-9.561174e-09,3.968383555051095e-11,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_31.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_31
20240930230948,2024-09-30 23:09:48.257734,32,,0.92083,Empty,61.64938,29.00681,-1.2409291e-08,4.2180852634815416e-11,,,3,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_32.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_32
20240930230953,2024-09-30 23:09:53.027751,33,,0.929505,Empty,52.35295,29.00681,-1.4603711e-08,2.3711861356713435e-11,,,4,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_33.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_33
20240930230957,2024-09-30 23:09:57.842985,34,,0.920961,Empty,43.11377,29.00681,-1.6186252999999998e-08,2.5408783540342847e-11,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_34.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_34
20240930231002,2024-09-30 23:10:02.613668,35,,0.929992,Empty,34.71178,29.00681,-1.8108852e-08,3.201816509420844e-11,,,6,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_35.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_35
20240930231017,2024-09-30 23:10:17.348709,36,13.822055,14.120159,Empty,86.1205,29.00681,-1.1460889492753622e-08,4.240112741235989e-09,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_36.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_36
20240930231032,2024-09-30 23:10:32.047793,37,,0.929558,Empty,79.618,58.52198,-5.924126e-09,3.2948645556380666e-11,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_37.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_37
20240930231036,2024-09-30 23:10:36.819398,38,,0.930021,Empty,70.27888,58.52198,-7.877964000000001e-09,3.707251790747444e-11,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_38.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_38
20240930231041,2024-09-30 23:10:41.630160,39,,0.920268,Empty,61.55378,58.52198,-9.890405e-09,3.1000260079554306e-11,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_39.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_39
20240930231046,2024-09-30 23:10:46.405508,40,,0.92951,Empty,51.90512,58.52198,-1.1655375e-08,2.589883288876188e-11,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_40.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_40
20240930231051,2024-09-30 23:10:51.222442,41,,0.920415,Empty,42.57941,58.52198,-1.330492e-08,2.330387993446596e-11,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_41.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_41
20240930231056,2024-09-30 23:10:56.000450,42,,0.92937,Empty,33.80072,58.52198,-1.5078588999999997e-08,3.1500404267247046e-11,,,6,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_42.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_42
20240930231110,2024-09-30 23:11:10.910515,43,14.04982,14.342354,Empty,89.62895,58.52198,-9.382511214285717e-09,3.4896756050413438e-09,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_43.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_43
20240930231125,2024-09-30 23:11:25.609573,44,,0.929651,Empty,81.89053,87.96365,-4.295117999999999e-09,2.5201225684478008e-11,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_44.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_44
20240930231130,2024-09-30 23:11:30.382497,45,,0.929985,Empty,72.27344,87.96365,-5.727778e-09,2.450422649258689e-11,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_45.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_45
20240930231135,2024-09-30 23:11:35.159187,46,,0.929335,Empty,63.00552,87.96365,-6.8528350000000006e-09,1.466254019602341e-11,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_46.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_46
20240930231139,2024-09-30 23:11:39.952704,47,,0.921657,Empty,53.86431,87.96365,-7.811504e-09,1.7859781745587064e-11,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_47.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_47
20240930231144,2024-09-30 23:11:44.770681,48,,0.91975,Empty,45.25174,87.96365,-9.426971e-09,2.976021453215691e-11,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_48.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_48
20240930231149,2024-09-30 23:11:49.549389,49,,0.9293,Empty,36.40314,87.96365,-1.1492015e-08,3.4687087871425725e-11,,,6,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_49.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_49
20240930231203,2024-09-30 23:12:03.730183,50,13.399215,13.613864,Empty,84.62996,87.96365,-6.852015714285714e-09,2.558825263823985e-09,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_50.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_50
20240930231218,2024-09-30 23:12:18.449092,51,,0.9293,Empty,80.50337,116.71765,-3.305926e-09,1.5593987431058088e-11,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_51.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_51
20240930231223,2024-09-30 23:12:23.244792,52,,0.921178,Empty,71.01413,116.71765,-4.318505e-09,2.068811893333953e-11,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_52.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_52
20240930231228,2024-09-30 23:12:28.039369,53,,0.929579,Empty,61.82549,116.71765,-5.350789e-09,1.5369278740396255e-11,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_53.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_53
20240930231232,2024-09-30 23:12:32.809959,54,,0.929776,Empty,52.66606,116.71765,-6.28078e-09,1.554051093111163e-11,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_54.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_54
20240930231237,2024-09-30 23:12:37.578670,55,,0.929679,Empty,43.81692,116.71765,-7.525786e-09,3.20698497657845e-11,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_55.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_55
20240930231242,2024-09-30 23:12:42.348901,56,,0.929665,Empty,34.56776,116.71765,-9.87085e-09,5.2282655441360266e-11,,,6,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_56.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_56
20240930231257,2024-09-30 23:12:57.082928,57,13.85806,14.124239,Empty,87.64803,116.71765,-5.542537246376812e-09,2.15036655266558e-09,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_57.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_57
20240930231311,2024-09-30 23:13:11.781169,58,,0.929297,Empty,81.1745,145.67956,-2.500693e-09,5.090558024421333e-12,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_58.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_58
20240930231316,2024-09-30 23:13:16.551055,59,,0.929267,Empty,71.45631,145.67956,-2.931749e-09,1.1727932852809172e-11,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_59.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_59
20240930231321,2024-09-30 23:13:21.317923,60,,0.929787,Empty,62.22011,145.67956,-3.728951e-09,2.2112081516673245e-11,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_60.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_60
20240930231326,2024-09-30 23:13:26.097112,61,,0.929642,Empty,53.00617,145.67956,-5.107713e-09,3.0287385839652844e-11,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_61.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_61
20240930231330,2024-09-30 23:13:30.864185,62,,0.92994,Empty,43.89378,145.67956,-7.108818e-09,4.463017203641515e-11,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_62.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_62
20240930231335,2024-09-30 23:13:35.631110,63,,0.929208,Empty,35.32824,145.67956,-1.017037e-08,7.09724779051711e-11,,,6,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_63.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_63
20240930231350,2024-09-30 23:13:50.112746,64,13.66794,13.91813,Empty,86.39603,145.67956,-4.707421029411765e-09,2.614134782914427e-09,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_64.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_64
20240930231404,2024-09-30 23:14:04.974632,65,,0.937604,Empty,79.31221,174.85478,-1.8638770000000003e-09,2.9891651677349174e-12,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_65.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_65
20240930231409,2024-09-30 23:14:09.898395,66,,0.93727,Empty,70.10894,174.85478,-2.0401073e-09,2.227141084439883e-12,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_66.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_66
20240930231414,2024-09-30 23:14:14.717427,67,,0.919265,Empty,61.48699,174.85478,-2.330228e-09,6.1420384238459415e-12,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_67.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_67
20240930231419,2024-09-30 23:14:19.486221,68,,0.929178,Empty,52.63328,174.85478,-2.920646e-09,9.162315427881776e-12,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_68.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_68
20240930231424,2024-09-30 23:14:24.255209,69,,0.929388,Empty,43.72696,174.85478,-3.8203820000000015e-09,1.629412028923321e-11,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_69.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_69
20240930231429,2024-09-30 23:14:29.032130,70,,0.929245,Empty,35.08527,174.85478,-4.742206e-09,1.5592623384151856e-11,,,6,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_70.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_70
20240930231443,2024-09-30 23:14:43.660495,71,13.7286825,14.063441,Empty,85.13839,174.85478,-2.698773751824816e-09,1.0698283425611212e-09,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_71.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_71
20240930231511,2024-09-30 23:15:11.613702,72,,0.937616,Empty,79.30024,179.991,-1.5098582e-09,8.56780928826044e-13,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_72.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_72
20240930231516,2024-09-30 23:15:16.541144,73,,0.93596,Empty,69.95516,179.991,-1.6121273e-09,1.5885799979856408e-12,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_73.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_73
20240930231521,2024-09-30 23:15:21.473132,74,,0.937255,Empty,60.75388,179.99092,-1.814755e-09,2.3321178786673468e-12,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_74.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_74
20240930231526,2024-09-30 23:15:26.242799,75,,0.929681,Empty,51.40606,179.991,-2.2396549999999997e-09,1.0568522365969637e-11,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_75.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_75
20240930231531,2024-09-30 23:15:31.014565,76,,0.929795,Empty,42.18145,179.991,-2.815144e-09,9.866597387144162e-12,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_76.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_76
20240930231535,2024-09-30 23:15:35.783329,77,,0.929861,Empty,33.81223,179.991,-3.317337e-09,5.809993201372933e-12,,,6,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_77.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_77
20240930231551,2024-09-30 23:15:51.613364,78,14.2413125,15.264329,Empty,88.79611,179.991,-2.043737288732394e-09,8.18218512078111e-10,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_78.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_78
20240930231606,2024-09-30 23:16:06.470410,79,,0.94015,Empty,83.53501,150.60627,-1.2846005e-09,1.450038637416284e-12,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_79.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_79
20240930231611,2024-09-30 23:16:11.418090,80,,0.939121,Empty,74.12864,150.60627,-1.5693371e-09,6.231352797747889e-12,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_80.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_80
20240930231616,2024-09-30 23:16:16.349771,81,,0.936737,Empty,64.90281,150.60627,-7.92e+37,3.96e+37,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_81.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_81
20240930231621,2024-09-30 23:16:21.121960,82,,0.931109,Empty,55.65334,150.60627,-2.695411e-09,1.2365107722943607e-11,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_82.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_82
20240930231625,2024-09-30 23:16:25.890792,83,,0.929876,Empty,46.43391,150.60627,-3.494106e-09,1.895680152346379e-11,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_83.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_83
20240930231630,2024-09-30 23:16:30.673364,84,,0.929652,Empty,37.70271,150.60627,-4.893878e-09,3.521242133111535e-11,,,6,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240930_84.npy,False,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240930_84
