tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20240926195506,2024-09-26 19:55:06.452721,13,,0.918722,Empty,35.53501,-30.76442,-2.518205e-05,3.7797715341009703e-07,,,6,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_13.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_13
20240926195520,2024-09-26 19:55:20.958263,14,13.6162475,13.91641,Empty,86.62383,-30.76442,-1.8232776102941178e-05,3.661642464899616e-06,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_14.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_14
20240926195535,2024-09-26 19:55:35.303380,15,,0.9296650000000001,Empty,81.77328,-61.40374,-1.4732869000000001e-05,5.1572140240638016e-08,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_15.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_15
20240926195539,2024-09-26 19:55:39.606841,16,,0.929486,Empty,72.69619,-61.40374,-1.5731527e-05,5.405094153666513e-08,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_16.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_16
20240926195543,2024-09-26 19:55:43.918234,17,,0.9303309999999999,Empty,63.86679,-61.40374,-1.6684072999999998e-05,5.16140655345032e-08,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_17.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_17
20240926195548,2024-09-26 19:55:48.237015,18,,0.929152,Empty,53.38759,-61.40374,-1.7939179000000002e-05,9.516374555995528e-08,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_18.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_18
20240926195552,2024-09-26 19:55:52.549437,19,,0.9298259999999999,Empty,44.35189,-61.40374,-1.98e+37,3.96e+37,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_19.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_19
20240926195556,2024-09-26 19:55:56.717612,20,,0.9207909999999999,Empty,35.52448,-61.40374,-2.627131e-05,4.841980678400111e-07,,,6,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_20.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_20
20240926195611,2024-09-26 19:56:11.222508,21,13.61888,13.917042,Empty,89.43827,-61.40374,-1.8310816176470588e-05,3.868731021668182e-06,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_21.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_21
20240926195625,2024-09-26 19:56:25.564653,22,,0.92965,Empty,81.29213,-92.07827,-1.5037583000000003e-05,6.212681000180211e-08,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_22.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_22
20240926195629,2024-09-26 19:56:29.877263,23,,0.930106,Empty,72.43484,-92.07827,-1.6047943e-05,4.6005938757947927e-08,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_23.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_23
20240926195634,2024-09-26 19:56:34.198958,24,,0.939832,Empty,61.91599,-92.07827,-1.6774965e-05,3.6171089076775184e-08,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_24.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_24
20240926195638,2024-09-26 19:56:38.511378,25,,0.929238,Empty,52.86062,-92.07827,-1.7930960000000002e-05,1.0396489340157113e-07,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_25.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_25
20240926195642,2024-09-26 19:56:42.822966,26,,0.9293549999999999,Empty,44.06943,-92.07827,-4.95e+37,4.95e+37,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_26.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_26
20240926195646,2024-09-26 19:56:46.982579,27,,0.9203600000000001,Empty,35.49231,-92.07827,-2.6576569999999997e-05,4.883421772691767e-07,,,6,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_27.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_27
20240926195701,2024-09-26 19:57:01.493121,28,13.6269225,13.917872000000001,Empty,86.55872,-92.07827,-1.8638280808823528e-05,3.7984684995269615e-06,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_28.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_28
20240926195715,2024-09-26 19:57:15.833130,29,,0.930223,Empty,81.01523,-122.93845,-1.5412692e-05,6.258685753415002e-08,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_29.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_29
20240926195720,2024-09-26 19:57:20.143890,30,,0.929219,Empty,70.40383,-122.93845,-1.6558859000000003e-05,5.648525302235931e-08,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_30.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_30
20240926195724,2024-09-26 19:57:24.455664,31,,0.930496,Empty,61.22313,-122.93845,-1.7403782000000002e-05,4.0489787551924957e-08,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_31.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_31
20240926195728,2024-09-26 19:57:28.770145,32,,0.9291240000000001,Empty,52.25994,-122.93845,-1.8444753999999997e-05,8.255624969679793e-08,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_32.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_32
20240926195733,2024-09-26 19:57:33.085231,33,,0.929335,Empty,43.59743,-122.93845,-3.96e+37,4.8499896907106925e+37,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_33.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_33
20240926195737,2024-09-26 19:57:37.245413,34,,0.9207580000000001,Empty,32.97581,-122.93845,-2.5606279999999998e-05,4.16971351054242e-07,,,6,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_34.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_34
20240926195752,2024-09-26 19:57:52.379724,35,14.2560475,14.544715,Empty,88.92564,-122.93845,-1.8616715633802816e-05,3.3840556906102118e-06,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_35.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_35
20240926195806,2024-09-26 19:58:06.724812,36,,0.929735,Empty,82.39272,-153.49733,-1.5013628000000001e-05,5.589746180284044e-08,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_36.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_36
20240926195811,2024-09-26 19:58:11.036177,37,,0.929907,Empty,73.73571,-153.49733,-1.6215252000000002e-05,7.474704887820072e-08,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_37.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_37
20240926195815,2024-09-26 19:58:15.347517,38,,0.9303710000000001,Empty,63.09419,-153.49733,-1.7810616e-05,9.439495783144342e-08,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_38.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_38
20240926195819,2024-09-26 19:58:19.662604,39,,0.929481,Empty,54.26213,-153.49733,-1.9600843e-05,1.0654310095449636e-07,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_39.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_39
20240926195823,2024-09-26 19:58:23.822410,40,,0.920787,Empty,45.64468,-153.49733,-2.181718e-05,1.6917789926583183e-07,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_40.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_40
20240926195827,2024-09-26 19:58:27.989207,41,,0.920608,Empty,36.8239,-153.49733,-2.5198869999999998e-05,2.7970683956599936e-07,,,6,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_41.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_41
20240926195842,2024-09-26 19:58:42.085642,42,13.294025,13.513274,Empty,83.23684,-153.49733,-1.9192655833333335e-05,3.460388048801455e-06,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_42.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_42
20240926195856,2024-09-26 19:58:56.438744,43,,0.945831,Empty,78.75612,175.60673,-1.4649876000000001e-05,1.8033257165581613e-08,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_43.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_43
20240926195900,2024-09-26 19:59:00.742454,44,,0.930948,Empty,69.75389,175.60673,-1.5300266000000004e-05,5.0119191374163125e-08,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_44.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_44
20240926195905,2024-09-26 19:59:05.054562,45,,0.9293680000000001,Empty,61.02781,175.60673,-1.6628654e-05,9.478156837697928e-08,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_45.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_45
20240926195909,2024-09-26 19:59:09.364116,46,,0.9297070000000001,Empty,50.20385,175.60673,-1.9008351e-05,1.6808845055208332e-07,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_46.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_46
20240926195913,2024-09-26 19:59:13.526442,47,,0.922933,Empty,41.22884,175.60673,-2.29759e-05,3.3547619587684586e-07,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_47.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_47
20240926195917,2024-09-26 19:59:17.691337,48,,0.9216759999999999,Empty,32.53729,175.60673,-2.904475e-05,4.480332649480396e-07,,,6,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_48.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_48
20240926195932,2024-09-26 19:59:32.929112,49,14.3656775,14.64739,Empty,85.52965,175.60673,-1.9051788041958045e-05,4.9243490627185295e-06,,,0,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_49.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_49
20240926195947,2024-09-26 19:59:47.265990,50,,0.9293349999999999,Empty,80.23935,144.98778,-1.3741873e-05,2.4537152259380095e-08,,,1,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_50.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_50
20240926195951,2024-09-26 19:59:51.573624,51,,0.9298510000000001,Empty,71.07489,144.98778,-1.3529159e-05,1.224887341758306e-09,,,2,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_51.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_51
20240926195955,2024-09-26 19:59:55.884892,52,,0.929434,Empty,62.21355,144.98778,-1.3812676e-05,2.645592304192022e-08,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_52.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_52
20240926200000,2024-09-26 20:00:00.189523,53,,0.929365,Empty,51.7159,144.98778,-1.4592943000000001e-05,5.518713238609161e-08,,,4,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_53.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_53
20240926200004,2024-09-26 20:00:04.504086,54,,0.941348,Empty,42.65268,144.98778,-1.6216724000000002e-05,1.33064607781333e-07,,,5,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_54.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_54
20240926200008,2024-09-26 20:00:08.813907,55,,0.929415,Empty,33.88352,144.98778,-1.9514257e-05,2.1225305015711838e-07,,,6,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_55.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_55
20240926200023,2024-09-26 20:00:23.718099,56,14.02912,14.342749,Empty,86.75939,144.98778,-1.5087476214285714e-05,1.98325269062376e-06,,,0,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_56.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_56
20240926200038,2024-09-26 20:00:38.055448,57,,0.929681,Empty,82.32342,114.58366,-1.3172278999999998e-05,3.527893038344559e-08,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_57.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_57
20240926200042,2024-09-26 20:00:42.366909,58,,0.929648,Empty,71.44266,114.58366,-1.2753235000000001e-05,1.9268668480203722e-08,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_58.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_58
20240926200046,2024-09-26 20:00:46.679348,59,,0.9296639999999999,Empty,62.37769,114.58366,-1.2283846000000002e-05,4.304292164804835e-08,,,3,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_59.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_59
20240926200050,2024-09-26 20:00:50.993849,60,,0.929948,Empty,53.65915,114.58366,-1.1055822e-05,8.53335332445574e-08,,,4,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_60.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_60
20240926200055,2024-09-26 20:00:55.305466,61,,0.929456,Empty,42.86127,114.58366,-9.571827999999999e-06,6.710465271499453e-08,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_61.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_61
20240926200059,2024-09-26 20:00:59.623222,62,,0.940868,Empty,33.93795,114.58366,-8.906921999999998e-06,3.321480994977865e-09,,,6,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_62.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_62
20240926200114,2024-09-26 20:01:14.530105,63,14.0155125,14.343224000000001,Empty,86.9695,114.58366,-1.1372343785714285e-05,1.6305197496357095e-06,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_63.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_63
20240926200128,2024-09-26 20:01:28.853029,64,,0.92924,Empty,81.29625,83.84157,-1.2866594000000002e-05,2.2563065040016277e-08,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_64.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_64
20240926200133,2024-09-26 20:01:33.165543,65,,0.9291579999999999,Empty,70.7033,83.84157,-1.2437082e-05,3.211616315813587e-08,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_65.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_65
20240926200137,2024-09-26 20:01:37.480146,66,,0.9303859999999999,Empty,61.58237,83.84157,-1.1210939000000001e-05,9.68351854906055e-08,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_66.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_66
20240926200141,2024-09-26 20:01:41.792494,67,,0.929853,Empty,52.73117,83.84157,-8.997338000000002e-06,9.300996632619528e-08,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_67.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_67
20240926200146,2024-09-26 20:01:46.106548,68,,0.929958,Empty,42.14737,83.84157,-7.87232e-06,1.914928980406315e-08,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_68.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_68
20240926200150,2024-09-26 20:01:50.418596,69,,0.929861,Empty,33.01721,83.84157,-8.151386e-06,3.972074601514947e-08,,,6,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_69.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_69
20240926200205,2024-09-26 20:02:05.529684,70,14.2456975,14.548431999999998,Empty,88.49519,83.84157,-1.0513154295774648e-05,2.041221283292962e-06,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_70.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_70
20240926200219,2024-09-26 20:02:19.860685,71,,0.929668,Empty,82.94713,53.1723,-1.2912246999999998e-05,4.726068239033572e-09,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_71.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_71
20240926200224,2024-09-26 20:02:24.175271,72,,0.9292320000000001,Empty,72.42615,53.1723,-1.2996543000000003e-05,1.130323055590723e-08,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_72.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_72
20240926200228,2024-09-26 20:02:28.474305,73,,0.931061,Empty,63.347,53.1723,-1.3279406e-05,2.1909904700842867e-08,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_73.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_73
20240926200232,2024-09-26 20:02:32.788905,74,,0.929595,Empty,54.49473,53.1723,-1.4010806000000001e-05,5.73383418316226e-08,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_74.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_74
20240926200237,2024-09-26 20:02:37.103729,75,,0.9293170000000001,Empty,45.85655,53.1723,-1.5205893e-05,5.743327938573588e-08,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_75.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_75
20240926200241,2024-09-26 20:02:41.430481,76,,0.931068,Empty,35.073,53.1723,-1.5802087999999996e-05,5.946289263061883e-09,,,6,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_76.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_76
20240926200256,2024-09-26 20:02:56.027061,77,13.73175,14.01978,Empty,86.36371,53.1723,-1.396397583941606e-05,1.1099075974623236e-06,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_77.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_77
20240926200310,2024-09-26 20:03:10.369195,78,,0.929197,Empty,82.19328,22.43379,-1.3068398999999999e-05,1.9246991687014577e-08,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_78.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_78
20240926200314,2024-09-26 20:03:14.687047,79,,0.9292360000000001,Empty,73.28917,22.43379,-1.3726081999999998e-05,5.622886781716318e-08,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_79.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_79
20240926200319,2024-09-26 20:03:19.005935,80,,0.930794,Empty,64.58062,22.43379,-1.5181005000000001e-05,1.3621183724258343e-07,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_80.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_80
20240926200323,2024-09-26 20:03:23.316441,81,,0.929473,Empty,53.84594,22.43379,-1.8877617e-05,2.4163678602605185e-07,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_81.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_81
20240926200327,2024-09-26 20:03:27.485006,82,,0.9214060000000001,Empty,44.87489,22.43379,-2.3257899999999996e-05,2.760344072756151e-07,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_82.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_82
20240926200331,2024-09-26 20:03:31.655227,83,,0.920084,Empty,35.94296,22.43379,-2.656836e-05,8.555534115413242e-08,,,6,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240926_83.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240926_83
